"Subject" "Condition" "Block" "TB" "TrialNum" "Trial" "Lat"
3491 "S10" "T" "1" "21" "1" "35" 287.308
3492 "S10" "T" "1" "60" "2" "36" 318.077
3493 "S10" "T" "1" "15" "2" "37" 356.538
3494 "S10" "T" "1" "10" "1" "38" 279.615
3495 "S10" "T" "1" "5" "2" "39" 310.385
3496 "S10" "T" "1" "6" "2" "40" 333.462
3497 "S10" "T" "1" "13" "1" "41" 333.462
3498 "S10" "T" "1" "48" "1" "42" 379.615
3499 "S10" "T" "1" "6" "3" "43" 364.231
3500 "S10" "T" "1" "51" "1" "44" 341.154
3501 "S10" "T" "1" "61" "1" "45" 333.462
3502 "S10" "T" "1" "1" "2" "46" 333.462
3503 "S10" "T" "1" "50" "1" "47" 402.692
3504 "S10" "T" "1" "0" "2" "48" 364.231
3505 "S10" "T" "1" "58" "2" "49" 371.923
3506 "S10" "T" "1" "1" "3" "50" 395.000
3507 "S10" "T" "1" "5" "3" "51" 364.231
3508 "S10" "T" "1" "62" "2" "52" 433.462
3509 "S10" "T" "1" "53" "1" "53" 287.308
3510 "S10" "T" "1" "22" "1" "54" 379.615
3511 "S10" "T" "1" "0" "3" "55" 348.846
3512 "S10" "T" "1" "7" "3" "56" 395.000
3513 "S10" "T" "1" "63" "1" "57" 395.000
3514 "S10" "T" "1" "56" "2" "58" 318.077
3515 "S10" "T" "1" "12" "1" "59" 371.923
3516 "S10" "T" "1" "57" "1" "60" 295.000
3517 "S10" "T" "1" "55" "1" "61" 279.615
3518 "S10" "T" "1" "59" "1" "62" 379.615
3519 "S10" "T" "1" "16" "1" "63" 333.462
3520 "S10" "T" "1" "13" "2" "64" 356.538
3521 "S10" "T" "1" "0" "4" "65" 341.154
3522 "S10" "T" "1" "13" "3" "66" 379.615
3523 "S10" "T" "1" "10" "2" "67" 333.462
3524 "S10" "T" "1" "63" "2" "68" 387.308
3525 "S10" "T" "1" "19" "2" "69" 356.538
3526 "S10" "T" "1" "14" "2" "70" 241.154
3527 "S10" "T" "1" "3" "4" "71" 348.846
3528 "S10" "T" "1" "4" "4" "72" 402.692
3529 "S10" "T" "1" "57" "2" "73" 395.000
3530 "S10" "T" "1" "7" "4" "74" 379.615
3531 "S10" "T" "1" "58" "3" "75" 279.615
3532 "S10" "T" "1" "54" "2" "76" 356.538
3533 "S10" "T" "1" "60" "3" "77" 264.231
3534 "S10" "T" "1" "3" "5" "78" 402.692
3535 "S10" "T" "1" "15" "3" "79" 295.000
3536 "S10" "T" "1" "9" "3" "80" 341.154
3537 "S10" "T" "1" "5" "4" "81" 387.308
3538 "S10" "T" "1" "22" "2" "82" 318.077
3539 "S10" "T" "1" "9" "4" "83" 295.000
3540 "S10" "T" "1" "23" "2" "84" 310.385
3541 "S10" "T" "1" "6" "4" "85" 364.231
3542 "S10" "T" "1" "3" "6" "86" 418.077
3543 "S10" "T" "1" "6" "5" "87" 348.846
3544 "S10" "T" "1" "5" "5" "88" 348.846
3545 "S10" "T" "1" "18" "2" "89" 333.462
3546 "S10" "T" "1" "1" "4" "90" 356.538
3547 "S10" "T" "1" "60" "4" "91" 318.077
3548 "S10" "T" "1" "0" "5" "92" 264.231
3549 "S10" "T" "1" "0" "6" "93" 356.538
3550 "S10" "T" "1" "48" "2" "94" 356.538
3551 "S10" "T" "1" "50" "2" "95" 348.846
3552 "S10" "T" "1" "53" "2" "96" 341.154
3553 "S10" "T" "1" "7" "5" "97" 387.308
3554 "S10" "T" "1" "11" "3" "98" 371.923
3555 "S10" "T" "1" "58" "4" "99" 379.615
3556 "S10" "T" "1" "13" "4" "100" 371.923
3557 "S10" "T" "1" "2" "4" "101" 379.615
3558 "S10" "T" "1" "21" "2" "102" 318.077
3559 "S10" "T" "1" "2" "5" "103" 333.462
3560 "S10" "T" "1" "17" "2" "104" 279.615
3561 "S10" "T" "1" "1" "5" "105" 310.385
3562 "S10" "T" "1" "16" "2" "106" 318.077
3563 "S10" "T" "1" "56" "3" "107" 371.923
3564 "S10" "T" "1" "5" "6" "108" 333.462
3565 "S10" "T" "1" "49" "2" "109" 318.077
3566 "S10" "T" "1" "62" "3" "110" 395.000
3567 "S10" "T" "1" "4" "5" "111" 341.154
3568 "S10" "T" "1" "15" "4" "112" 333.462
3569 "S10" "T" "1" "52" "2" "113" 371.923
3570 "S10" "T" "1" "12" "2" "114" 333.462
3571 "S10" "T" "1" "2" "6" "115" 325.769
3572 "S10" "T" "1" "51" "2" "116" 287.308
3573 "S10" "T" "1" "4" "6" "117" 302.692
3574 "S10" "T" "1" "11" "4" "118" 364.231
3575 "S10" "T" "1" "56" "4" "119" 325.769
3576 "S10" "T" "1" "6" "6" "120" 356.538
3577 "S10" "T" "1" "1" "6" "121" 341.154
3578 "S10" "T" "1" "62" "4" "122" 333.462
3579 "S10" "T" "1" "61" "2" "123" 387.308
3580 "S10" "T" "1" "8" "2" "124" 364.231
3581 "S10" "T" "1" "59" "2" "125" 318.077
3582 "S10" "T" "1" "20" "2" "126" 364.231
3583 "S10" "T" "1" "7" "6" "127" 379.615
3584 "S10" "T" "1" "55" "2" "128" 333.462
3585 "S10" "NT" "2" "4" "1" "1" 425.769
3586 "S10" "NT" "2" "5" "1" "2" 418.077
3587 "S10" "NT" "2" "19" "1" "3" 418.077
3588 "S10" "NT" "2" "21" "1" "4" NaN
3589 "S10" "NT" "2" "7" "1" "5" 464.231
3590 "S10" "NT" "2" "62" "1" "6" 418.077
3591 "S10" "NT" "2" "3" "1" "7" 371.923
3592 "S10" "NT" "2" "7" "2" "8" 425.769
3593 "S10" "NT" "2" "3" "2" "9" 410.385
3594 "S10" "NT" "2" "7" "3" "10" 402.692
3595 "S10" "NT" "2" "22" "1" "11" 371.923
3596 "S10" "NT" "2" "51" "1" "12" 341.154
3597 "S10" "NT" "2" "15" "1" "13" 402.692
3598 "S10" "NT" "2" "13" "1" "14" 487.308
3599 "S10" "NT" "2" "14" "1" "15" 341.154
3600 "S10" "NT" "2" "2" "1" "16" 333.462
3601 "S10" "NT" "2" "58" "1" "17" 448.846
3602 "S10" "NT" "2" "11" "1" "18" 341.154
3603 "S10" "NT" "2" "10" "1" "19" 402.692
3604 "S10" "NT" "2" "60" "1" "20" 441.154
3605 "S10" "NT" "2" "1" "1" "21" 687.308
3606 "S10" "NT" "2" "1" "2" "22" 495.000
3607 "S10" "NT" "2" "13" "2" "23" 348.846
3608 "S10" "NT" "2" "60" "2" "24" 425.769
3609 "S10" "NT" "2" "57" "1" "25" 456.538
3610 "S10" "NT" "2" "20" "1" "26" 502.692
3611 "S10" "NT" "2" "5" "2" "27" 410.385
3612 "S10" "NT" "2" "2" "2" "28" 402.692
3613 "S10" "NT" "2" "52" "1" "29" 456.538
3614 "S10" "NT" "2" "23" "1" "30" 402.692
3615 "S10" "NT" "2" "9" "1" "31" NaN
3616 "S10" "NT" "2" "4" "2" "32" 448.846
3617 "S10" "NT" "2" "6" "1" "33" 387.308
3618 "S10" "NT" "2" "17" "1" "34" 410.385
3619 "S10" "NT" "2" "56" "1" "35" 502.692
3620 "S10" "NT" "2" "8" "1" "36" 371.923
3621 "S10" "NT" "2" "4" "3" "37" 364.231
3622 "S10" "NT" "2" "3" "3" "38" 371.923
3623 "S10" "NT" "2" "63" "1" "39" 425.769
3624 "S10" "NT" "2" "49" "1" "40" 410.385
3625 "S10" "NT" "2" "0" "1" "41" 656.538
3626 "S10" "NT" "2" "11" "2" "42" 395.000
3627 "S10" "NT" "2" "12" "1" "43" 371.923
3628 "S10" "NT" "2" "6" "2" "44" 356.538
3629 "S10" "NT" "2" "54" "1" "45" 448.846
3630 "S10" "NT" "2" "0" "2" "46" 441.154
3631 "S10" "NT" "2" "55" "1" "47" 410.385
3632 "S10" "NT" "2" "53" "1" "48" NaN
3633 "S10" "NT" "2" "18" "1" "49" 379.615
3634 "S10" "NT" "2" "48" "1" "50" 433.462
3635 "S10" "NT" "2" "15" "2" "51" 356.538
3636 "S10" "NT" "2" "5" "3" "52" 418.077
3637 "S10" "NT" "2" "61" "1" "53" 433.462
3638 "S10" "NT" "2" "58" "2" "54" 341.154
3639 "S10" "NT" "2" "1" "3" "55" 456.538
3640 "S10" "NT" "2" "9" "2" "56" 364.231
3641 "S10" "NT" "2" "16" "1" "57" 410.385
3642 "S10" "NT" "2" "50" "1" "58" 410.385
3643 "S10" "NT" "2" "62" "2" "59" NaN
3644 "S10" "NT" "2" "59" "1" "60" 441.154
3645 "S10" "NT" "2" "0" "3" "61" 425.769
3646 "S10" "NT" "2" "6" "3" "62" 548.846
3647 "S10" "NT" "2" "56" "2" "63" 456.538
3648 "S10" "NT" "2" "2" "3" "64" 525.769
3649 "S10" "NT" "2" "58" "3" "65" 418.077
3650 "S10" "NT" "2" "0" "4" "66" 533.462
3651 "S10" "NT" "2" "56" "3" "67" 418.077
3652 "S10" "NT" "2" "5" "4" "68" 510.385
3653 "S10" "NT" "2" "2" "4" "69" 479.615
3654 "S10" "NT" "2" "20" "2" "70" 487.308
3655 "S10" "NT" "2" "6" "4" "71" 387.308
3656 "S10" "NT" "2" "13" "3" "72" 433.462
3657 "S10" "NT" "2" "4" "4" "73" 341.154
3658 "S10" "NT" "2" "57" "2" "74" 410.385
3659 "S10" "NT" "2" "0" "5" "75" 418.077
3660 "S10" "NT" "2" "18" "2" "76" 448.846
3661 "S10" "NT" "2" "11" "3" "77" 310.385
3662 "S10" "NT" "2" "15" "3" "78" 433.462
3663 "S10" "NT" "2" "6" "5" "79" 402.692
3664 "S10" "NT" "2" "7" "4" "80" 410.385
3665 "S10" "NT" "2" "1" "4" "81" 495.000
3666 "S10" "NT" "2" "60" "3" "82" 441.154
3667 "S10" "NT" "2" "9" "3" "83" NaN
3668 "S10" "NT" "2" "14" "2" "84" 441.154
3669 "S10" "NT" "2" "8" "2" "85" 510.385
3670 "S10" "NT" "2" "1" "5" "86" 348.846
3671 "S10" "NT" "2" "4" "5" "87" 379.615
3672 "S10" "NT" "2" "2" "5" "88" 371.923
3673 "S10" "NT" "2" "51" "2" "89" 364.231
3674 "S10" "NT" "2" "63" "2" "90" 495.000
3675 "S10" "NT" "2" "1" "6" "91" 556.538
3676 "S10" "NT" "2" "10" "2" "92" 418.077
3677 "S10" "NT" "2" "17" "2" "93" 441.154
3678 "S10" "NT" "2" "5" "5" "94" 448.846
3679 "S10" "NT" "2" "11" "4" "95" 410.385
3680 "S10" "NT" "2" "3" "4" "96" 471.923
3681 "S10" "NT" "2" "54" "2" "97" 441.154
3682 "S10" "NT" "2" "2" "6" "98" 502.692
3683 "S10" "NT" "2" "4" "6" "99" 433.462
3684 "S10" "NT" "2" "16" "2" "100" 387.308
3685 "S10" "NT" "2" "3" "5" "101" 348.846
3686 "S10" "NT" "2" "60" "4" "102" 356.538
3687 "S10" "NT" "2" "62" "3" "103" NaN
3688 "S10" "NT" "2" "15" "4" "104" 418.077
3689 "S10" "NT" "2" "13" "4" "105" 364.231
3690 "S10" "NT" "2" "0" "6" "106" 525.769
3691 "S10" "NT" "2" "55" "2" "107" 433.462
3692 "S10" "NT" "2" "21" "2" "108" 464.231
3693 "S10" "NT" "2" "6" "6" "109" 410.385
3694 "S10" "NT" "2" "62" "4" "110" NaN
3695 "S10" "NT" "2" "56" "4" "111" 387.308
3696 "S10" "NT" "2" "9" "4" "112" 495.000
3697 "S10" "NT" "2" "53" "2" "113" NaN
3698 "S10" "NT" "2" "5" "6" "114" 325.769
3699 "S10" "NT" "2" "59" "2" "115" 318.077
3700 "S10" "NT" "2" "7" "5" "116" 602.692
3701 "S10" "NT" "2" "49" "2" "117" 410.385
3702 "S10" "NT" "2" "7" "6" "118" 302.692
3703 "S10" "NT" "2" "22" "2" "119" 533.462
3704 "S10" "NT" "2" "19" "2" "120" NaN
3705 "S10" "NT" "2" "12" "2" "121" 471.923
3706 "S10" "NT" "2" "58" "4" "122" 433.462
3707 "S10" "NT" "2" "48" "2" "123" 425.769
3708 "S10" "NT" "2" "61" "2" "124" 448.846
3709 "S10" "NT" "2" "23" "2" "125" 425.769
3710 "S10" "NT" "2" "50" "2" "126" 395.000
3711 "S10" "NT" "2" "3" "6" "127" 448.846
3712 "S10" "NT" "2" "52" "2" "128" 433.462
3713 "S10" "T" "3" "9" "1" "1" 433.462
3714 "S10" "T" "3" "17" "1" "2" 395.000
3715 "S10" "T" "3" "3" "1" "3" 441.154
3716 "S10" "T" "3" "57" "1" "4" 402.692
3717 "S10" "T" "3" "18" "1" "5" 410.385
3718 "S10" "T" "3" "8" "1" "6" 356.538
3719 "S10" "T" "3" "11" "1" "7" 379.615
3720 "S10" "T" "3" "52" "1" "8" 371.923
3721 "S10" "T" "3" "60" "1" "9" 356.538
3722 "S10" "T" "3" "1" "1" "10" 418.077
3723 "S10" "T" "3" "2" "1" "11" 425.769
3724 "S10" "T" "3" "0" "1" "12" 318.077
3725 "S10" "T" "3" "2" "2" "13" 348.846
3726 "S10" "T" "3" "0" "2" "14" 395.000
3727 "S10" "T" "3" "56" "1" "15" 402.692
3728 "S10" "T" "3" "4" "1" "16" 410.385
3729 "S10" "T" "3" "0" "3" "17" 387.308
3730 "S10" "T" "3" "4" "2" "18" 379.615
3731 "S10" "T" "3" "6" "1" "19" 387.308
3732 "S10" "T" "3" "23" "1" "20" 356.538
3733 "S10" "T" "3" "19" "1" "21" 364.231
3734 "S10" "T" "3" "16" "1" "22" 471.923
3735 "S10" "T" "3" "9" "2" "23" 402.692
3736 "S10" "T" "3" "53" "1" "24" 479.615
3737 "S10" "T" "3" "13" "1" "25" 471.923
3738 "S10" "T" "3" "5" "1" "26" 441.154
3739 "S10" "T" "3" "60" "2" "27" 471.923
3740 "S10" "T" "3" "63" "1" "28" 448.846
3741 "S10" "T" "3" "51" "1" "29" 387.308
3742 "S10" "T" "3" "20" "1" "30" 371.923
3743 "S10" "T" "3" "6" "2" "31" 418.077
3744 "S10" "T" "3" "5" "2" "32" 395.000
3745 "S10" "T" "3" "13" "2" "33" 364.231
3746 "S10" "T" "3" "59" "1" "34" 410.385
3747 "S10" "T" "3" "4" "3" "35" 395.000
3748 "S10" "T" "3" "61" "1" "36" 441.154
3749 "S10" "T" "3" "5" "3" "37" 402.692
3750 "S10" "T" "3" "3" "2" "38" 341.154
3751 "S10" "T" "3" "54" "1" "39" 441.154
3752 "S10" "T" "3" "22" "1" "40" 402.692
3753 "S10" "T" "3" "62" "1" "41" 379.615
3754 "S10" "T" "3" "48" "1" "42" 387.308
3755 "S10" "T" "3" "11" "2" "43" 418.077
3756 "S10" "T" "3" "14" "1" "44" 348.846
3757 "S10" "T" "3" "58" "1" "45" 425.769
3758 "S10" "T" "3" "7" "1" "46" 402.692
3759 "S10" "T" "3" "10" "1" "47" 395.000
3760 "S10" "T" "3" "56" "2" "48" 387.308
3761 "S10" "T" "3" "15" "1" "49" 348.846
3762 "S10" "T" "3" "6" "3" "50" 410.385
3763 "S10" "T" "3" "7" "2" "51" 371.923
3764 "S10" "T" "3" "58" "2" "52" 402.692
3765 "S10" "T" "3" "62" "2" "53" 356.538
3766 "S10" "T" "3" "1" "2" "54" 487.308
3767 "S10" "T" "3" "1" "3" "55" 348.846
3768 "S10" "T" "3" "12" "1" "56" 395.000
3769 "S10" "T" "3" "3" "3" "57" 387.308
3770 "S10" "T" "3" "50" "1" "58" 441.154
3771 "S10" "T" "3" "49" "1" "59" 364.231
3772 "S10" "T" "3" "15" "2" "60" 418.077
3773 "S10" "T" "3" "7" "3" "61" 425.769
3774 "S10" "T" "3" "55" "1" "62" 433.462
3775 "S10" "T" "3" "21" "1" "63" 379.615
3776 "S10" "T" "3" "2" "3" "64" 379.615
3777 "S10" "T" "3" "1" "4" "65" 348.846
3778 "S10" "T" "3" "53" "2" "66" 364.231
3779 "S10" "T" "3" "0" "4" "67" 333.462
3780 "S10" "T" "3" "49" "2" "68" 456.538
3781 "S10" "T" "3" "7" "4" "69" 348.846
3782 "S10" "T" "3" "60" "3" "70" 341.154
3783 "S10" "T" "3" "11" "3" "71" 418.077
3784 "S10" "T" "3" "9" "3" "72" 364.231
3785 "S10" "T" "3" "52" "2" "73" 395.000
3786 "S10" "T" "3" "56" "3" "74" 379.615
3787 "S10" "T" "3" "55" "2" "75" 387.308
3788 "S10" "T" "3" "2" "4" "76" 502.692
3789 "S10" "T" "3" "17" "2" "77" 395.000
3790 "S10" "T" "3" "23" "2" "78" 364.231
3791 "S10" "T" "3" "6" "4" "79" 379.615
3792 "S10" "T" "3" "8" "2" "80" 418.077
3793 "S10" "T" "3" "6" "5" "81" 395.000
3794 "S10" "T" "3" "19" "2" "82" 333.462
3795 "S10" "T" "3" "5" "4" "83" 364.231
3796 "S10" "T" "3" "0" "5" "84" 410.385
3797 "S10" "T" "3" "50" "2" "85" 379.615
3798 "S10" "T" "3" "22" "2" "86" 371.923
3799 "S10" "T" "3" "6" "6" "87" 402.692
3800 "S10" "T" "3" "57" "2" "88" 348.846
3801 "S10" "T" "3" "5" "5" "89" 441.154
3802 "S10" "T" "3" "61" "2" "90" 387.308
3803 "S10" "T" "3" "10" "2" "91" 379.615
3804 "S10" "T" "3" "14" "2" "92" 441.154
3805 "S10" "T" "3" "13" "3" "93" 333.462
3806 "S10" "T" "3" "11" "4" "94" 387.308
3807 "S10" "T" "3" "16" "2" "95" 395.000
3808 "S10" "T" "3" "3" "4" "96" 402.692
3809 "S10" "T" "3" "58" "3" "97" 318.077
3810 "S10" "T" "3" "60" "4" "98" 402.692
3811 "S10" "T" "3" "7" "5" "99" 395.000
3812 "S10" "T" "3" "4" "4" "100" 433.462
3813 "S10" "T" "3" "13" "4" "101" 379.615
3814 "S10" "T" "3" "58" "4" "102" 379.615
3815 "S10" "T" "3" "59" "2" "103" 348.846
3816 "S10" "T" "3" "18" "2" "104" 333.462
3817 "S10" "T" "3" "2" "5" "105" 371.923
3818 "S10" "T" "3" "63" "2" "106" 410.385
3819 "S10" "T" "3" "15" "3" "107" 356.538
3820 "S10" "T" "3" "15" "4" "108" 395.000
3821 "S10" "T" "3" "4" "5" "109" 433.462
3822 "S10" "T" "3" "0" "6" "110" 410.385
3823 "S10" "T" "3" "7" "6" "111" 364.231
3824 "S10" "T" "3" "48" "2" "112" 402.692
3825 "S10" "T" "3" "54" "2" "113" 387.308
3826 "S10" "T" "3" "2" "6" "114" 348.846
3827 "S10" "T" "3" "20" "2" "115" 364.231
3828 "S10" "T" "3" "4" "6" "116" 402.692
3829 "S10" "T" "3" "9" "4" "117" 387.308
3830 "S10" "T" "3" "3" "5" "118" 410.385
3831 "S10" "T" "3" "1" "5" "119" 410.385
3832 "S10" "T" "3" "56" "4" "120" 379.615
3833 "S10" "T" "3" "62" "3" "121" 471.923
3834 "S10" "T" "3" "21" "2" "122" 364.231
3835 "S10" "T" "3" "1" "6" "123" 425.769
3836 "S10" "T" "3" "3" "6" "124" 441.154
3837 "S10" "T" "3" "5" "6" "125" 456.538
3838 "S10" "T" "3" "62" "4" "126" 341.154
3839 "S10" "T" "3" "51" "2" "127" 364.231
3840 "S10" "T" "3" "12" "2" "128" 379.615
3841 "S11" "T" "1" "56" "1" "1" 641.154
3842 "S11" "T" "1" "2" "1" "2" 456.538
3843 "S11" "T" "1" "3" "1" "3" 418.077
3844 "S11" "T" "1" "62" "1" "4" 456.538
3845 "S11" "T" "1" "10" "1" "5" 425.769
3846 "S11" "T" "1" "11" "1" "6" 387.308
3847 "S11" "T" "1" "17" "1" "7" 387.308
3848 "S11" "T" "1" "60" "1" "8" 395.000
3849 "S11" "T" "1" "3" "2" "9" 364.231
3850 "S11" "T" "1" "13" "1" "10" 402.692
3851 "S11" "T" "1" "1" "1" "11" 402.692
3852 "S11" "T" "1" "2" "2" "12" 495.000
3853 "S11" "T" "1" "14" "1" "13" 325.769
3854 "S11" "T" "1" "62" "2" "14" 448.846
3855 "S11" "T" "1" "3" "3" "15" 318.077
3856 "S11" "T" "1" "15" "1" "16" 433.462
3857 "S11" "T" "1" "0" "1" "17" 364.231
3858 "S11" "T" "1" "5" "1" "18" 379.615
3859 "S11" "T" "1" "7" "1" "19" 341.154
3860 "S11" "T" "1" "6" "1" "20" 433.462
3861 "S11" "T" "1" "55" "1" "21" 348.846
3862 "S11" "T" "1" "60" "2" "22" 441.154
3863 "S11" "T" "1" "57" "1" "23" 364.231
3864 "S11" "T" "1" "6" "2" "24" 371.923
3865 "S11" "T" "1" "11" "2" "25" 533.462
3866 "S11" "T" "1" "5" "2" "26" 395.000
3867 "S11" "T" "1" "16" "1" "27" 371.923
3868 "S11" "T" "1" "21" "1" "28" 371.923
3869 "S11" "T" "1" "4" "1" "29" 395.000
3870 "S11" "T" "1" "48" "1" "30" 364.231
3871 "S11" "T" "1" "58" "1" "31" 310.385
3872 "S11" "T" "1" "58" "2" "32" 395.000
3873 "S11" "T" "1" "8" "1" "33" 287.308
3874 "S11" "T" "1" "1" "2" "34" 348.846
3875 "S11" "T" "1" "18" "1" "35" 356.538
3876 "S11" "T" "1" "63" "1" "36" 356.538
3877 "S11" "T" "1" "59" "1" "37" 248.846
3878 "S11" "T" "1" "13" "2" "38" 333.462
3879 "S11" "T" "1" "7" "2" "39" 371.923
3880 "S11" "T" "1" "12" "1" "40" 418.077
3881 "S11" "T" "1" "4" "2" "41" 379.615
3882 "S11" "T" "1" "49" "1" "42" 395.000
3883 "S11" "T" "1" "5" "3" "43" 387.308
3884 "S11" "T" "1" "0" "2" "44" 425.769
3885 "S11" "T" "1" "9" "1" "45" 387.308
3886 "S11" "T" "1" "9" "2" "46" 364.231
3887 "S11" "T" "1" "51" "1" "47" 425.769
3888 "S11" "T" "1" "20" "1" "48" 379.615
3889 "S11" "T" "1" "52" "1" "49" 379.615
3890 "S11" "T" "1" "61" "1" "50" 371.923
3891 "S11" "T" "1" "56" "2" "51" 348.846
3892 "S11" "T" "1" "22" "1" "52" 395.000
3893 "S11" "T" "1" "23" "1" "53" 410.385
3894 "S11" "T" "1" "50" "1" "54" 395.000
3895 "S11" "T" "1" "19" "1" "55" 410.385
3896 "S11" "T" "1" "1" "3" "56" 371.923
3897 "S11" "T" "1" "0" "3" "57" 402.692
3898 "S11" "T" "1" "6" "3" "58" 333.462
3899 "S11" "T" "1" "7" "3" "59" 318.077
3900 "S11" "T" "1" "2" "3" "60" 271.923
3901 "S11" "T" "1" "15" "2" "61" 402.692
3902 "S11" "T" "1" "53" "1" "62" 333.462
3903 "S11" "T" "1" "54" "1" "63" 379.615
3904 "S11" "T" "1" "4" "3" "64" 379.615
3905 "S11" "T" "1" "21" "2" "65" 325.769
3906 "S11" "T" "1" "7" "4" "66" 387.308
3907 "S11" "T" "1" "2" "4" "67" 433.462
3908 "S11" "T" "1" "53" "2" "68" 356.538
3909 "S11" "T" "1" "58" "3" "69" 341.154
3910 "S11" "T" "1" "14" "2" "70" 348.846
3911 "S11" "T" "1" "58" "4" "71" 318.077
3912 "S11" "T" "1" "10" "2" "72" 356.538
3913 "S11" "T" "1" "11" "3" "73" 318.077
3914 "S11" "T" "1" "9" "3" "74" 341.154
3915 "S11" "T" "1" "12" "2" "75" 333.462
3916 "S11" "T" "1" "57" "2" "76" 395.000
3917 "S11" "T" "1" "1" "4" "77" 325.769
3918 "S11" "T" "1" "54" "2" "78" 364.231
3919 "S11" "T" "1" "7" "5" "79" 418.077
3920 "S11" "T" "1" "0" "4" "80" 410.385
3921 "S11" "T" "1" "5" "4" "81" 441.154
3922 "S11" "T" "1" "6" "4" "82" 356.538
3923 "S11" "T" "1" "3" "4" "83" 348.846
3924 "S11" "T" "1" "0" "5" "84" 379.615
3925 "S11" "T" "1" "3" "5" "85" 425.769
3926 "S11" "T" "1" "63" "2" "86" 295.000
3927 "S11" "T" "1" "19" "2" "87" 410.385
3928 "S11" "T" "1" "60" "3" "88" 318.077
3929 "S11" "T" "1" "49" "2" "89" 325.769
3930 "S11" "T" "1" "56" "3" "90" 341.154
3931 "S11" "T" "1" "17" "2" "91" 379.615
3932 "S11" "T" "1" "9" "4" "92" 379.615
3933 "S11" "T" "1" "6" "5" "93" 348.846
3934 "S11" "T" "1" "8" "2" "94" 233.462
3935 "S11" "T" "1" "59" "2" "95" 402.692
3936 "S11" "T" "1" "62" "3" "96" 271.923
3937 "S11" "T" "1" "11" "4" "97" 356.538
3938 "S11" "T" "1" "18" "2" "98" 348.846
3939 "S11" "T" "1" "13" "3" "99" 348.846
3940 "S11" "T" "1" "2" "5" "100" 410.385
3941 "S11" "T" "1" "23" "2" "101" 279.615
3942 "S11" "T" "1" "50" "2" "102" 371.923
3943 "S11" "T" "1" "7" "6" "103" 371.923
3944 "S11" "T" "1" "4" "4" "104" 348.846
3945 "S11" "T" "1" "60" "4" "105" 379.615
3946 "S11" "T" "1" "51" "2" "106" 295.000
3947 "S11" "T" "1" "1" "5" "107" 402.692
3948 "S11" "T" "1" "16" "2" "108" 356.538
3949 "S11" "T" "1" "4" "5" "109" 410.385
3950 "S11" "T" "1" "4" "6" "110" 348.846
3951 "S11" "T" "1" "5" "5" "111" 333.462
3952 "S11" "T" "1" "20" "2" "112" 333.462
3953 "S11" "T" "1" "52" "2" "113" 387.308
3954 "S11" "T" "1" "56" "4" "114" 364.231
3955 "S11" "T" "1" "22" "2" "115" 387.308
3956 "S11" "T" "1" "48" "2" "116" 387.308
3957 "S11" "T" "1" "55" "2" "117" 341.154
3958 "S11" "T" "1" "62" "4" "118" 325.769
3959 "S11" "T" "1" "3" "6" "119" 318.077
3960 "S11" "T" "1" "6" "6" "120" 341.154
3961 "S11" "T" "1" "5" "6" "121" 402.692
3962 "S11" "T" "1" "15" "3" "122" 318.077
3963 "S11" "T" "1" "15" "4" "123" 371.923
3964 "S11" "T" "1" "0" "6" "124" 387.308
3965 "S11" "T" "1" "1" "6" "125" 348.846
3966 "S11" "T" "1" "61" "2" "126" 371.923
3967 "S11" "T" "1" "13" "4" "127" 333.462
3968 "S11" "T" "1" "2" "6" "128" 341.154
3969 "S11" "NT" "2" "16" "1" "1" 610.385
3970 "S11" "NT" "2" "5" "1" "2" 425.769
3971 "S11" "NT" "2" "4" "1" "3" 418.077
3972 "S11" "NT" "2" "56" "1" "4" 356.538
3973 "S11" "NT" "2" "3" "1" "5" 395.000
3974 "S11" "NT" "2" "10" "1" "6" 402.692
3975 "S11" "NT" "2" "60" "1" "7" 402.692
3976 "S11" "NT" "2" "0" "1" "8" NaN
3977 "S11" "NT" "2" "56" "2" "9" 395.000
3978 "S11" "NT" "2" "0" "2" "10" 433.462
3979 "S11" "NT" "2" "15" "1" "11" 402.692
3980 "S11" "NT" "2" "8" "1" "12" 525.769
3981 "S11" "NT" "2" "7" "1" "13" 456.538
3982 "S11" "NT" "2" "1" "1" "14" 456.538
3983 "S11" "NT" "2" "13" "1" "15" 395.000
3984 "S11" "NT" "2" "6" "1" "16" 387.308
3985 "S11" "NT" "2" "15" "2" "17" 418.077
3986 "S11" "NT" "2" "49" "1" "18" 387.308
3987 "S11" "NT" "2" "9" "1" "19" 433.462
3988 "S11" "NT" "2" "9" "2" "20" 379.615
3989 "S11" "NT" "2" "4" "2" "21" 395.000
3990 "S11" "NT" "2" "51" "1" "22" 379.615
3991 "S11" "NT" "2" "5" "2" "23" 425.769
3992 "S11" "NT" "2" "2" "1" "24" 371.923
3993 "S11" "NT" "2" "62" "1" "25" 387.308
3994 "S11" "NT" "2" "54" "1" "26" 387.308
3995 "S11" "NT" "2" "7" "2" "27" 433.462
3996 "S11" "NT" "2" "60" "2" "28" 364.231
3997 "S11" "NT" "2" "62" "2" "29" 348.846
3998 "S11" "NT" "2" "50" "1" "30" 387.308
3999 "S11" "NT" "2" "61" "1" "31" 425.769
4000 "S11" "NT" "2" "53" "1" "32" 325.769
4001 "S11" "NT" "2" "59" "1" "33" 364.231
