"PDist" "Block" "Cond" "TB" "Subj"
3208 0.01023 "2" "1" "40" "S9"
3209 0.03803 "2" "1" "40" "S9"
3210 0.03698 "2" "1" "41" "S9"
3211 0.04555 "2" "1" "41" "S9"
3212 0.04777 "2" "1" "41" "S9"
3213 0.02022 "2" "1" "41" "S9"
3214 0.01150 "2" "1" "41" "S9"
3215 0.05820 "2" "1" "42" "S9"
3216 0.02437 "2" "1" "42" "S9"
3217 0.01042 "2" "1" "42" "S9"
3218 0.00708 "2" "1" "42" "S9"
3219 0.07638 "2" "1" "43" "S9"
3220 0.07353 "2" "1" "43" "S9"
3221 0.14684 "2" "1" "47" "S9"
3222 0.12633 "2" "1" "47" "S9"
3223 0.05042 "2" "1" "48" "S9"
3224 0.01776 "2" "1" "48" "S9"
3225 0.05995 "2" "1" "49" "S9"
3226 0.04166 "2" "1" "49" "S9"
3227 0.03355 "2" "1" "49" "S9"
3228 0.04075 "2" "1" "49" "S9"
3229 0.04118 "2" "1" "49" "S9"
3230 0.03203 "2" "1" "49" "S9"
3231 0.00714 "2" "1" "50" "S9"
3232 0.00387 "2" "1" "50" "S9"
3233 0.01042 "2" "1" "51" "S9"
3234 0.02394 "2" "1" "51" "S9"
3235 0.00769 "2" "1" "55" "S9"
3236 0.03510 "2" "1" "55" "S9"
3237 0.01881 "2" "1" "56" "S9"
3238 0.05820 "2" "1" "56" "S9"
3239 0.03052 "2" "1" "56" "S9"
3240 0.09577 "2" "1" "56" "S9"
3241 0.06149 "2" "1" "57" "S9"
3242 0.01660 "2" "1" "57" "S9"
3243 0.04384 "2" "1" "57" "S9"
3244 0.04998 "2" "1" "57" "S9"
3245 0.04975 "2" "1" "57" "S9"
3246 0.08259 "2" "1" "57" "S9"
3247 0.00693 "2" "1" "58" "S9"
3248 0.01274 "2" "1" "58" "S9"
3249 0.03792 "2" "1" "58" "S9"
3250 0.00936 "2" "1" "58" "S9"
3251 0.00449 "2" "1" "59" "S9"
3252 0.00355 "2" "1" "59" "S9"
3253 0.03741 "2" "1" "63" "S9"
3254 0.00893 "2" "1" "63" "S9"
3255 0.01582 "3" "0" "1" "S9"
3256 0.01789 "3" "0" "1" "S9"
3257 0.06944 "3" "0" "1" "S9"
3258 0.02362 "3" "0" "1" "S9"
3259 0.01098 "3" "0" "1" "S9"
3260 0.03206 "3" "0" "1" "S9"
3261 0.01490 "3" "0" "2" "S9"
3262 0.00404 "3" "0" "2" "S9"
3263 0.00685 "3" "0" "3" "S9"
3264 0.00901 "3" "0" "3" "S9"
3265 0.00190 "3" "0" "7" "S9"
3266 0.02157 "3" "0" "7" "S9"
3267 0.03256 "3" "0" "8" "S9"
3268 0.01961 "3" "0" "8" "S9"
3269 0.02132 "3" "0" "8" "S9"
3270 0.04213 "3" "0" "8" "S9"
3271 0.06062 "3" "0" "9" "S9"
3272 0.02034 "3" "0" "9" "S9"
3273 0.01832 "3" "0" "9" "S9"
3274 0.02828 "3" "0" "9" "S9"
3275 0.07550 "3" "0" "9" "S9"
3276 0.01740 "3" "0" "9" "S9"
3277 0.04787 "3" "0" "10" "S9"
3278 0.01239 "3" "0" "10" "S9"
3279 0.01144 "3" "0" "10" "S9"
3280 0.01998 "3" "0" "10" "S9"
3281 0.03589 "3" "0" "11" "S9"
3282 0.01841 "3" "0" "11" "S9"
3283 0.01787 "3" "0" "15" "S9"
3284 0.03518 "3" "0" "15" "S9"
3285 0.04388 "3" "0" "16" "S9"
3286 0.01081 "3" "0" "16" "S9"
3287 0.03662 "3" "0" "17" "S9"
3288 0.02209 "3" "0" "17" "S9"
3289 0.02622 "3" "0" "17" "S9"
3290 0.00933 "3" "0" "17" "S9"
3291 0.09089 "3" "0" "17" "S9"
3292 0.08199 "3" "0" "17" "S9"
3293 0.00939 "3" "0" "18" "S9"
3294 0.03101 "3" "0" "18" "S9"
3295 0.03556 "3" "0" "19" "S9"
3296 0.00601 "3" "0" "19" "S9"
3297 0.01063 "3" "0" "23" "S9"
3298 0.01103 "3" "0" "23" "S9"
3299 0.01185 "3" "0" "24" "S9"
3300 0.00832 "3" "0" "24" "S9"
3301 0.00758 "3" "0" "24" "S9"
3302 0.02329 "3" "0" "24" "S9"
3303 0.01151 "3" "0" "25" "S9"
3304 0.03118 "3" "0" "25" "S9"
3305 0.02410 "3" "0" "25" "S9"
3306 0.00618 "3" "0" "25" "S9"
3307 0.01800 "3" "0" "25" "S9"
3308 0.01843 "3" "0" "25" "S9"
3309 0.04180 "3" "0" "26" "S9"
3310 0.02260 "3" "0" "26" "S9"
3311 0.04829 "3" "0" "26" "S9"
3312 0.04482 "3" "0" "26" "S9"
3313 0.06214 "3" "0" "27" "S9"
3314 0.08229 "3" "0" "27" "S9"
3315 0.10058 "3" "0" "31" "S9"
3316 0.03930 "3" "0" "31" "S9"
3317 0.00414 "3" "0" "32" "S9"
3318 0.00485 "3" "0" "32" "S9"
3319 0.01729 "3" "0" "33" "S9"
3320 0.01119 "3" "0" "33" "S9"
3321 0.02368 "3" "0" "33" "S9"
3322 0.02574 "3" "0" "33" "S9"
3323 0.00875 "3" "0" "33" "S9"
3324 0.01505 "3" "0" "33" "S9"
3325 0.01587 "3" "0" "34" "S9"
3326 0.03763 "3" "0" "34" "S9"
3327 0.01822 "3" "0" "35" "S9"
3328 0.12615 "3" "0" "35" "S9"
3329 0.09288 "3" "0" "39" "S9"
3330 0.12097 "3" "0" "39" "S9"
3331 0.02944 "3" "0" "40" "S9"
3332 0.02607 "3" "0" "40" "S9"
3333 0.02852 "3" "0" "40" "S9"
3334 0.02974 "3" "0" "40" "S9"
3335 0.06674 "3" "0" "41" "S9"
3336 0.00706 "3" "0" "41" "S9"
3337 0.06123 "3" "0" "41" "S9"
3338 0.03855 "3" "0" "41" "S9"
3339 0.00901 "3" "0" "41" "S9"
3340 0.02169 "3" "0" "41" "S9"
3341 0.05188 "3" "0" "42" "S9"
3342 0.00527 "3" "0" "42" "S9"
3343 0.00396 "3" "0" "42" "S9"
3344 0.04186 "3" "0" "42" "S9"
3345 0.00748 "3" "0" "43" "S9"
3346 0.09197 "3" "0" "43" "S9"
3347 0.14119 "3" "0" "47" "S9"
3348 0.11948 "3" "0" "47" "S9"
3349 0.05436 "3" "0" "48" "S9"
3350 0.07126 "3" "0" "48" "S9"
3351 0.01253 "3" "0" "49" "S9"
3352 0.00741 "3" "0" "49" "S9"
3353 0.03439 "3" "0" "49" "S9"
3354 0.01889 "3" "0" "49" "S9"
3355 0.06875 "3" "0" "49" "S9"
3356 0.01499 "3" "0" "49" "S9"
3357 0.03920 "3" "0" "50" "S9"
3358 0.01576 "3" "0" "50" "S9"
3359 0.08533 "3" "0" "51" "S9"
3360 0.01619 "3" "0" "51" "S9"
3361 0.10333 "3" "0" "55" "S9"
3362 0.03250 "3" "0" "55" "S9"
3363 0.05173 "3" "0" "56" "S9"
3364 0.04277 "3" "0" "56" "S9"
3365 0.13236 "3" "0" "56" "S9"
3366 0.05866 "3" "0" "56" "S9"
3367 0.10636 "3" "0" "57" "S9"
3368 0.00897 "3" "0" "57" "S9"
3369 0.05796 "3" "0" "57" "S9"
3370 0.00903 "3" "0" "57" "S9"
3371 0.01732 "3" "0" "57" "S9"
3372 0.04624 "3" "0" "57" "S9"
3373 0.02341 "3" "0" "58" "S9"
3374 0.01019 "3" "0" "58" "S9"
3375 0.00574 "3" "0" "58" "S9"
3376 0.02782 "3" "0" "58" "S9"
3377 0.01550 "3" "0" "59" "S9"
3378 0.05393 "3" "0" "59" "S9"
3379 0.08042 "3" "0" "63" "S9"
3380 0.01418 "3" "0" "63" "S9"
3381 0.04257 "3" "0" "64" "S9"
3382 0.00882 "3" "0" "64" "S9"
3383 0.03197 "1" "0" "1" "S10"
3384 0.02992 "1" "0" "1" "S10"
3385 0.02034 "1" "0" "1" "S10"
3386 0.03127 "1" "0" "1" "S10"
3387 0.03344 "1" "0" "1" "S10"
3388 0.06977 "1" "0" "1" "S10"
3389 0.00696 "1" "0" "2" "S10"
3390 0.02133 "1" "0" "2" "S10"
3391 0.01118 "1" "0" "3" "S10"
3392 0.01370 "1" "0" "3" "S10"
3393 0.55014 "1" "0" "7" "S10"
3394 0.02422 "1" "0" "7" "S10"
3395 0.01090 "1" "0" "8" "S10"
3396 0.10629 "1" "0" "8" "S10"
3397 0.02739 "1" "0" "8" "S10"
3398 0.04635 "1" "0" "8" "S10"
3399 0.02192 "1" "0" "9" "S10"
3400 0.06639 "1" "0" "9" "S10"
3401 0.00850 "1" "0" "9" "S10"
3402 0.05702 "1" "0" "9" "S10"
3403 0.01571 "1" "0" "9" "S10"
3404 0.03626 "1" "0" "9" "S10"
3405 0.00972 "1" "0" "10" "S10"
3406 0.01834 "1" "0" "10" "S10"
3407 0.06029 "1" "0" "10" "S10"
3408 0.02580 "1" "0" "10" "S10"
3409 0.03418 "1" "0" "11" "S10"
3410 0.03994 "1" "0" "11" "S10"
3411 0.02344 "1" "0" "15" "S10"
3412 0.00784 "1" "0" "15" "S10"
3413 0.01981 "1" "0" "16" "S10"
3414 0.05560 "1" "0" "16" "S10"
3415 0.03256 "1" "0" "17" "S10"
3416 0.04628 "1" "0" "17" "S10"
3417 0.01938 "1" "0" "17" "S10"
3418 0.01774 "1" "0" "17" "S10"
3419 0.07165 "1" "0" "17" "S10"
3420 0.04910 "1" "0" "17" "S10"
3421 0.06410 "1" "0" "18" "S10"
3422 0.06110 "1" "0" "18" "S10"
3423 0.00516 "1" "0" "19" "S10"
3424 0.00312 "1" "0" "19" "S10"
3425 0.03413 "1" "0" "23" "S10"
3426 0.00460 "1" "0" "23" "S10"
3427 0.02090 "1" "0" "24" "S10"
3428 0.01774 "1" "0" "24" "S10"
3429 0.02508 "1" "0" "24" "S10"
3430 0.01432 "1" "0" "24" "S10"
3431 0.08390 "1" "0" "25" "S10"
3432 0.04025 "1" "0" "25" "S10"
3433 0.01939 "1" "0" "25" "S10"
3434 0.00921 "1" "0" "25" "S10"
3435 0.04836 "1" "0" "25" "S10"
3436 0.01151 "1" "0" "25" "S10"
3437 0.02359 "1" "0" "26" "S10"
3438 0.04093 "1" "0" "26" "S10"
3439 0.05197 "1" "0" "26" "S10"
3440 0.02768 "1" "0" "26" "S10"
3441 0.19377 "1" "0" "27" "S10"
3442 0.05403 "1" "0" "27" "S10"
3443 0.03079 "1" "0" "31" "S10"
3444 0.01057 "1" "0" "31" "S10"
3445 0.04160 "1" "0" "32" "S10"
3446 0.01873 "1" "0" "32" "S10"
3447 0.00395 "1" "0" "33" "S10"
3448 0.02095 "1" "0" "33" "S10"
3449 0.03936 "1" "0" "33" "S10"
3450 0.04028 "1" "0" "33" "S10"
3451 0.08241 "1" "0" "33" "S10"
3452 0.02788 "1" "0" "33" "S10"
3453 0.02086 "1" "0" "34" "S10"
3454 0.02467 "1" "0" "34" "S10"
3455 0.01246 "1" "0" "35" "S10"
3456 0.02041 "1" "0" "35" "S10"
3457 0.10836 "1" "0" "39" "S10"
3458 0.11535 "1" "0" "39" "S10"
3459 0.03400 "1" "0" "40" "S10"
3460 0.01319 "1" "0" "40" "S10"
3461 0.15684 "1" "0" "40" "S10"
3462 0.04197 "1" "0" "40" "S10"
3463 0.02944 "1" "0" "41" "S10"
3464 0.03773 "1" "0" "41" "S10"
3465 0.01073 "1" "0" "41" "S10"
3466 0.04672 "1" "0" "41" "S10"
3467 0.01809 "1" "0" "41" "S10"
3468 0.02645 "1" "0" "41" "S10"
3469 0.02498 "1" "0" "42" "S10"
3470 0.06021 "1" "0" "42" "S10"
3471 0.06278 "1" "0" "42" "S10"
3472 0.01700 "1" "0" "42" "S10"
3473 0.04929 "1" "0" "43" "S10"
3474 0.03977 "1" "0" "43" "S10"
3475 0.12739 "1" "0" "47" "S10"
3476 0.00982 "1" "0" "47" "S10"
3477 0.02637 "1" "0" "48" "S10"
3478 0.01783 "1" "0" "48" "S10"
3479 0.02050 "1" "0" "49" "S10"
3480 0.02642 "1" "0" "49" "S10"
3481 0.01538 "1" "0" "49" "S10"
3482 0.00430 "1" "0" "49" "S10"
3483 0.02090 "1" "0" "49" "S10"
3484 0.01904 "1" "0" "49" "S10"
3485 0.04085 "1" "0" "50" "S10"
3486 0.04067 "1" "0" "50" "S10"
3487 0.01932 "1" "0" "51" "S10"
3488 0.13004 "1" "0" "51" "S10"
3489 0.02744 "1" "0" "55" "S10"
3490 0.12030 "1" "0" "55" "S10"
3491 0.06560 "1" "0" "56" "S10"
3492 0.01929 "1" "0" "56" "S10"
3493 0.02380 "1" "0" "56" "S10"
3494 0.02331 "1" "0" "56" "S10"
3495 0.03074 "1" "0" "57" "S10"
3496 0.05298 "1" "0" "57" "S10"
3497 0.03627 "1" "0" "57" "S10"
3498 0.04996 "1" "0" "57" "S10"
3499 0.02988 "1" "0" "57" "S10"
3500 0.02169 "1" "0" "57" "S10"
3501 0.01560 "1" "0" "58" "S10"
3502 0.01506 "1" "0" "58" "S10"
3503 0.01764 "1" "0" "58" "S10"
3504 0.00720 "1" "0" "58" "S10"
3505 0.02198 "1" "0" "59" "S10"
3506 0.01056 "1" "0" "59" "S10"
3507 0.02373 "1" "0" "63" "S10"
3508 0.05604 "1" "0" "63" "S10"
3509 0.07183 "1" "0" "64" "S10"
3510 0.07979 "1" "0" "64" "S10"
3511 0.04926 "2" "1" "1" "S10"
3512 0.09077 "2" "1" "1" "S10"
3513 0.05238 "2" "1" "1" "S10"
3514 0.09251 "2" "1" "1" "S10"
3515 0.06936 "2" "1" "1" "S10"
3516 0.04472 "2" "1" "1" "S10"
3517 0.02505 "2" "1" "2" "S10"
3518 0.07232 "2" "1" "2" "S10"
3519 0.03059 "2" "1" "3" "S10"
3520 0.10615 "2" "1" "3" "S10"
3521 0.02517 "2" "1" "7" "S10"
3522 0.02003 "2" "1" "7" "S10"
3523 0.04326 "2" "1" "8" "S10"
3524 0.05860 "2" "1" "8" "S10"
3525 0.02224 "2" "1" "8" "S10"
3526 0.06842 "2" "1" "8" "S10"
3527 0.03760 "2" "1" "9" "S10"
3528 0.08361 "2" "1" "9" "S10"
3529 0.07743 "2" "1" "9" "S10"
3530 0.10638 "2" "1" "9" "S10"
3531 0.05144 "2" "1" "9" "S10"
3532 0.02865 "2" "1" "9" "S10"
3533 0.02128 "2" "1" "10" "S10"
3534 0.02705 "2" "1" "10" "S10"
3535 0.02333 "2" "1" "11" "S10"
3536 0.01538 "2" "1" "11" "S10"
3537 0.01987 "2" "1" "15" "S10"
3538 0.02218 "2" "1" "15" "S10"
3539 0.00519 "2" "1" "16" "S10"
3540 0.01041 "2" "1" "16" "S10"
3541 0.12778 "2" "1" "17" "S10"
3542 0.05869 "2" "1" "17" "S10"
3543 0.05186 "2" "1" "17" "S10"
3544 0.08771 "2" "1" "17" "S10"
3545 0.06833 "2" "1" "17" "S10"
3546 0.06008 "2" "1" "17" "S10"
3547 0.07835 "2" "1" "18" "S10"
3548 0.01243 "2" "1" "18" "S10"
3549 0.00438 "2" "1" "19" "S10"
3550 0.01092 "2" "1" "19" "S10"
3551 0.01224 "2" "1" "23" "S10"
3552 0.01836 "2" "1" "23" "S10"
3553 0.00776 "2" "1" "24" "S10"
3554 0.01479 "2" "1" "24" "S10"
3555 0.03623 "2" "1" "24" "S10"
3556 0.00994 "2" "1" "24" "S10"
3557 0.03966 "2" "1" "25" "S10"
3558 0.06453 "2" "1" "25" "S10"
3559 0.03111 "2" "1" "25" "S10"
3560 0.01682 "2" "1" "25" "S10"
3561 0.04659 "2" "1" "25" "S10"
3562 0.01040 "2" "1" "25" "S10"
3563 0.05603 "2" "1" "26" "S10"
3564 0.11650 "2" "1" "26" "S10"
3565 0.13365 "2" "1" "26" "S10"
3566 0.09989 "2" "1" "26" "S10"
3567 0.12845 "2" "1" "27" "S10"
3568 0.19029 "2" "1" "31" "S10"
3569 0.07366 "2" "1" "31" "S10"
3570 0.01347 "2" "1" "32" "S10"
3571 0.02896 "2" "1" "32" "S10"
3572 0.03050 "2" "1" "33" "S10"
3573 0.00945 "2" "1" "33" "S10"
3574 0.00794 "2" "1" "33" "S10"
3575 0.00860 "2" "1" "33" "S10"
3576 0.00425 "2" "1" "33" "S10"
3577 0.01457 "2" "1" "33" "S10"
3578 0.06096 "2" "1" "34" "S10"
3579 0.10215 "2" "1" "34" "S10"
3580 0.03881 "2" "1" "35" "S10"
3581 0.07412 "2" "1" "35" "S10"
3582 0.10438 "2" "1" "39" "S10"
3583 0.08235 "2" "1" "39" "S10"
3584 0.03262 "2" "1" "40" "S10"
3585 0.11765 "2" "1" "40" "S10"
3586 0.10858 "2" "1" "40" "S10"
3587 0.08136 "2" "1" "40" "S10"
3588 0.11071 "2" "1" "41" "S10"
3589 0.07545 "2" "1" "41" "S10"
3590 0.00744 "2" "1" "41" "S10"
3591 0.05095 "2" "1" "41" "S10"
3592 0.05406 "2" "1" "41" "S10"
3593 0.02282 "2" "1" "41" "S10"
3594 0.01279 "2" "1" "42" "S10"
3595 0.00961 "2" "1" "42" "S10"
3596 0.08047 "2" "1" "42" "S10"
3597 0.02237 "2" "1" "42" "S10"
3598 0.14339 "2" "1" "43" "S10"
3599 0.02439 "2" "1" "48" "S10"
3600 0.02400 "2" "1" "48" "S10"
3601 0.03526 "2" "1" "49" "S10"
3602 0.05284 "2" "1" "49" "S10"
3603 0.03711 "2" "1" "49" "S10"
3604 0.01585 "2" "1" "49" "S10"
3605 0.01781 "2" "1" "49" "S10"
3606 0.02092 "2" "1" "49" "S10"
3607 0.03246 "2" "1" "50" "S10"
3608 0.04272 "2" "1" "50" "S10"
3609 0.05173 "2" "1" "51" "S10"
3610 0.05035 "2" "1" "51" "S10"
3611 0.03664 "2" "1" "55" "S10"
3612 0.05236 "2" "1" "55" "S10"
3613 0.09253 "2" "1" "56" "S10"
3614 0.07241 "2" "1" "57" "S10"
3615 0.03191 "2" "1" "57" "S10"
3616 0.04329 "2" "1" "57" "S10"
3617 0.01146 "2" "1" "57" "S10"
3618 0.05337 "2" "1" "57" "S10"
3619 0.04397 "2" "1" "57" "S10"
3620 0.01278 "2" "1" "58" "S10"
3621 0.01695 "2" "1" "58" "S10"
3622 0.03284 "2" "1" "58" "S10"
3623 0.03651 "2" "1" "58" "S10"
3624 0.05402 "2" "1" "59" "S10"
3625 0.02627 "2" "1" "59" "S10"
3626 0.02539 "2" "1" "63" "S10"
3627 0.01569 "2" "1" "63" "S10"
3628 0.04396 "2" "1" "64" "S10"
3629 0.02190 "2" "1" "64" "S10"
3630 0.02935 "3" "0" "1" "S10"
3631 0.01574 "3" "0" "1" "S10"
3632 0.02166 "3" "0" "1" "S10"
3633 0.04794 "3" "0" "1" "S10"
3634 0.01618 "3" "0" "1" "S10"
3635 0.05143 "3" "0" "1" "S10"
3636 0.01151 "3" "0" "2" "S10"
3637 0.01430 "3" "0" "2" "S10"
3638 0.05173 "3" "0" "3" "S10"
3639 0.01872 "3" "0" "3" "S10"
3640 0.00745 "3" "0" "7" "S10"
3641 0.00611 "3" "0" "7" "S10"
3642 0.01649 "3" "0" "8" "S10"
3643 0.01806 "3" "0" "8" "S10"
3644 0.00808 "3" "0" "8" "S10"
3645 0.04172 "3" "0" "8" "S10"
3646 0.01286 "3" "0" "9" "S10"
3647 0.04378 "3" "0" "9" "S10"
3648 0.04946 "3" "0" "9" "S10"
3649 0.03927 "3" "0" "9" "S10"
3650 0.01020 "3" "0" "9" "S10"
3651 0.08809 "3" "0" "9" "S10"
3652 0.05172 "3" "0" "10" "S10"
3653 0.04303 "3" "0" "10" "S10"
3654 0.01251 "3" "0" "10" "S10"
3655 0.03038 "3" "0" "10" "S10"
3656 0.01359 "3" "0" "11" "S10"
3657 0.01840 "3" "0" "11" "S10"
3658 0.00527 "3" "0" "15" "S10"
3659 0.04668 "3" "0" "15" "S10"
3660 0.02167 "3" "0" "16" "S10"
3661 0.01057 "3" "0" "16" "S10"
3662 0.00441 "3" "0" "17" "S10"
3663 0.00645 "3" "0" "17" "S10"
3664 0.03042 "3" "0" "17" "S10"
3665 0.10137 "3" "0" "17" "S10"
3666 0.05988 "3" "0" "17" "S10"
3667 0.06146 "3" "0" "17" "S10"
3668 0.01540 "3" "0" "18" "S10"
3669 0.01734 "3" "0" "18" "S10"
3670 0.01198 "3" "0" "19" "S10"
3671 0.01223 "3" "0" "19" "S10"
3672 0.02294 "3" "0" "23" "S10"
3673 0.01633 "3" "0" "23" "S10"
3674 0.00618 "3" "0" "24" "S10"
3675 0.00549 "3" "0" "24" "S10"
3676 0.03987 "3" "0" "24" "S10"
3677 0.00953 "3" "0" "24" "S10"
3678 0.04421 "3" "0" "25" "S10"
3679 0.01682 "3" "0" "25" "S10"
3680 0.03040 "3" "0" "25" "S10"
3681 0.05648 "3" "0" "25" "S10"
3682 0.01405 "3" "0" "25" "S10"
3683 0.01047 "3" "0" "25" "S10"
3684 0.02345 "3" "0" "26" "S10"
3685 0.04900 "3" "0" "26" "S10"
3686 0.02542 "3" "0" "26" "S10"
3687 0.01831 "3" "0" "26" "S10"
3688 0.12825 "3" "0" "27" "S10"
3689 0.11324 "3" "0" "27" "S10"
3690 0.14424 "3" "0" "31" "S10"
3691 0.06455 "3" "0" "31" "S10"
3692 0.01943 "3" "0" "32" "S10"
3693 0.01712 "3" "0" "32" "S10"
3694 0.04584 "3" "0" "33" "S10"
3695 0.02977 "3" "0" "33" "S10"
3696 0.00605 "3" "0" "33" "S10"
3697 0.02126 "3" "0" "33" "S10"
3698 0.03756 "3" "0" "33" "S10"
3699 0.01908 "3" "0" "33" "S10"
3700 0.03517 "3" "0" "34" "S10"
3701 0.03227 "3" "0" "34" "S10"
3702 0.07727 "3" "0" "35" "S10"
3703 0.05926 "3" "0" "35" "S10"
3704 0.07601 "3" "0" "39" "S10"
3705 0.26430 "3" "0" "39" "S10"
3706 0.02998 "3" "0" "40" "S10"
3707 0.01686 "3" "0" "40" "S10"
3708 0.03887 "3" "0" "40" "S10"
3709 0.05157 "3" "0" "40" "S10"
3710 0.04316 "3" "0" "41" "S10"
3711 0.01127 "3" "0" "41" "S10"
3712 0.00201 "3" "0" "41" "S10"
3713 0.02256 "3" "0" "41" "S10"
3714 0.02935 "3" "0" "41" "S10"
3715 0.02798 "3" "0" "41" "S10"
3716 0.04342 "3" "0" "42" "S10"
3717 0.00726 "3" "0" "42" "S10"
3718 0.03244 "3" "0" "42" "S10"
3719 0.01495 "3" "0" "42" "S10"
3720 0.06717 "3" "0" "43" "S10"
3721 0.05337 "3" "0" "43" "S10"
3722 0.14526 "3" "0" "47" "S10"
3723 0.13734 "3" "0" "47" "S10"
3724 0.03700 "3" "0" "48" "S10"
3725 0.02206 "3" "0" "48" "S10"
3726 0.02584 "3" "0" "49" "S10"
3727 0.00784 "3" "0" "49" "S10"
3728 0.01190 "3" "0" "49" "S10"
3729 0.02988 "3" "0" "49" "S10"
3730 0.00755 "3" "0" "49" "S10"
3731 0.00962 "3" "0" "49" "S10"
3732 0.02089 "3" "0" "50" "S10"
3733 0.03335 "3" "0" "50" "S10"
3734 0.00470 "3" "0" "51" "S10"
3735 0.00300 "3" "0" "51" "S10"
3736 0.08988 "3" "0" "55" "S10"
3737 0.06082 "3" "0" "55" "S10"
3738 0.08338 "3" "0" "56" "S10"
3739 0.03863 "3" "0" "56" "S10"
3740 0.05646 "3" "0" "56" "S10"
3741 0.08168 "3" "0" "56" "S10"
3742 0.01393 "3" "0" "57" "S10"
3743 0.01753 "3" "0" "57" "S10"
3744 0.03144 "3" "0" "57" "S10"
3745 0.12118 "3" "0" "57" "S10"
3746 0.04433 "3" "0" "57" "S10"
3747 0.01011 "3" "0" "57" "S10"
3748 0.02215 "3" "0" "58" "S10"
3749 0.01032 "3" "0" "58" "S10"
3750 0.02962 "3" "0" "58" "S10"
3751 0.05864 "3" "0" "58" "S10"
3752 0.02086 "3" "0" "59" "S10"
3753 0.01538 "3" "0" "59" "S10"
3754 0.02127 "3" "0" "63" "S10"
3755 0.00764 "3" "0" "63" "S10"
3756 0.06098 "3" "0" "64" "S10"
3757 0.07971 "3" "0" "64" "S10"
3758 0.08311 "1" "0" "1" "S11"
3759 0.09659 "1" "0" "1" "S11"
3760 0.05667 "1" "0" "1" "S11"
3761 0.77606 "1" "0" "1" "S11"
3762 0.03682 "1" "0" "1" "S11"
3763 0.02685 "1" "0" "1" "S11"
3764 0.02628 "1" "0" "2" "S11"
3765 0.07913 "1" "0" "2" "S11"
3766 0.02115 "1" "0" "3" "S11"
3767 0.01084 "1" "0" "3" "S11"
3768 0.02297 "1" "0" "7" "S11"
3769 0.02291 "1" "0" "7" "S11"
3770 0.06482 "1" "0" "8" "S11"
3771 0.05351 "1" "0" "8" "S11"
3772 0.02241 "1" "0" "8" "S11"
3773 0.02599 "1" "0" "8" "S11"
3774 0.04915 "1" "0" "9" "S11"
3775 0.01470 "1" "0" "9" "S11"
3776 0.05243 "1" "0" "9" "S11"
3777 0.04969 "1" "0" "9" "S11"
3778 0.04007 "1" "0" "9" "S11"
3779 0.07711 "1" "0" "9" "S11"
3780 0.01805 "1" "0" "10" "S11"
3781 0.03528 "1" "0" "10" "S11"
3782 0.01380 "1" "0" "10" "S11"
3783 0.01982 "1" "0" "10" "S11"
3784 0.03659 "1" "0" "11" "S11"
3785 0.01502 "1" "0" "11" "S11"
3786 0.08821 "1" "0" "15" "S11"
3787 0.03638 "1" "0" "15" "S11"
3788 0.01535 "1" "0" "16" "S11"
3789 0.01844 "1" "0" "16" "S11"
3790 0.02502 "1" "0" "17" "S11"
3791 0.13572 "1" "0" "17" "S11"
3792 0.22293 "1" "0" "17" "S11"
3793 0.07660 "1" "0" "17" "S11"
3794 0.09850 "1" "0" "17" "S11"
3795 0.04899 "1" "0" "17" "S11"
3796 0.02899 "1" "0" "18" "S11"
3797 0.02225 "1" "0" "18" "S11"
3798 0.00636 "1" "0" "19" "S11"
3799 0.00904 "1" "0" "19" "S11"
3800 0.03803 "1" "0" "23" "S11"
3801 0.04792 "1" "0" "23" "S11"
3802 0.03828 "1" "0" "24" "S11"
3803 0.06263 "1" "0" "24" "S11"
3804 0.01627 "1" "0" "24" "S11"
3805 0.01012 "1" "0" "24" "S11"
3806 0.02645 "1" "0" "25" "S11"
3807 0.02807 "1" "0" "25" "S11"
3808 0.03785 "1" "0" "25" "S11"
3809 0.07818 "1" "0" "25" "S11"
3810 0.07158 "1" "0" "25" "S11"
3811 0.02043 "1" "0" "25" "S11"
3812 0.02085 "1" "0" "26" "S11"
3813 0.11911 "1" "0" "26" "S11"
3814 0.01012 "1" "0" "26" "S11"
3815 0.06235 "1" "0" "26" "S11"
3816 0.13839 "1" "0" "27" "S11"
3817 0.17083 "1" "0" "27" "S11"
3818 0.05943 "1" "0" "31" "S11"
3819 0.07908 "1" "0" "31" "S11"
3820 0.07613 "1" "0" "32" "S11"
3821 0.05129 "1" "0" "32" "S11"
3822 0.02070 "1" "0" "33" "S11"
3823 0.01904 "1" "0" "33" "S11"
3824 0.08957 "1" "0" "33" "S11"
3825 0.02035 "1" "0" "33" "S11"
3826 0.01502 "1" "0" "33" "S11"
3827 0.00442 "1" "0" "33" "S11"
3828 0.03495 "1" "0" "34" "S11"
3829 0.01295 "1" "0" "34" "S11"
3830 0.11165 "1" "0" "35" "S11"
3831 0.11547 "1" "0" "35" "S11"
3832 0.05673 "1" "0" "39" "S11"
3833 0.06172 "1" "0" "39" "S11"
3834 0.02381 "1" "0" "40" "S11"
3835 0.06642 "1" "0" "40" "S11"
3836 0.17943 "1" "0" "40" "S11"
3837 0.03805 "1" "0" "40" "S11"
3838 0.05969 "1" "0" "41" "S11"
3839 0.02788 "1" "0" "41" "S11"
3840 0.03630 "1" "0" "41" "S11"
3841 0.07848 "1" "0" "41" "S11"
3842 0.00984 "1" "0" "41" "S11"
