"PDist" "Group" "Cond" "TB" "Subj"
2581 0.08544 "1" "0" "10" "S11"
2582 0.01530 "1" "0" "10" "S11"
2583 0.03277 "1" "0" "10" "S11"
2584 0.03156 "1" "0" "10" "S11"
2585 0.02207 "1" "0" "11" "S11"
2586 0.02004 "1" "0" "11" "S11"
2587 0.01186 "1" "0" "15" "S11"
2588 0.01960 "1" "0" "15" "S11"
2589 0.04447 "1" "0" "16" "S11"
2590 0.01034 "1" "0" "16" "S11"
2591 0.03048 "1" "0" "17" "S11"
2592 0.04936 "1" "0" "17" "S11"
2593 0.09285 "1" "0" "17" "S11"
2594 0.03529 "1" "0" "17" "S11"
2595 0.21687 "1" "0" "17" "S11"
2596 0.06350 "1" "0" "17" "S11"
2597 0.02211 "1" "0" "18" "S11"
2598 0.08573 "1" "0" "18" "S11"
2599 0.01133 "1" "0" "19" "S11"
2600 0.02510 "1" "0" "19" "S11"
2601 0.02319 "1" "0" "23" "S11"
2602 0.04657 "1" "0" "23" "S11"
2603 0.00689 "1" "0" "24" "S11"
2604 0.00597 "1" "0" "24" "S11"
2605 0.00917 "1" "0" "24" "S11"
2606 0.01987 "1" "0" "24" "S11"
2607 0.03327 "1" "0" "25" "S11"
2608 0.01064 "1" "0" "25" "S11"
2609 0.03728 "1" "0" "25" "S11"
2610 0.03434 "1" "0" "25" "S11"
2611 0.02864 "1" "0" "25" "S11"
2612 0.01038 "1" "0" "25" "S11"
2613 0.07320 "1" "0" "26" "S11"
2614 0.02336 "1" "0" "26" "S11"
2615 0.10256 "1" "0" "26" "S11"
2616 0.08337 "1" "0" "26" "S11"
2617 0.03078 "1" "0" "27" "S11"
2618 0.14461 "1" "0" "31" "S11"
2619 0.01794 "1" "0" "31" "S11"
2620 0.00439 "1" "0" "32" "S11"
2621 0.04740 "1" "0" "32" "S11"
2622 0.01971 "1" "0" "33" "S11"
2623 0.04700 "1" "0" "33" "S11"
2624 0.02203 "1" "0" "33" "S11"
2625 0.02170 "1" "0" "33" "S11"
2626 0.01451 "1" "0" "33" "S11"
2627 0.01495 "1" "0" "33" "S11"
2628 0.03223 "1" "0" "34" "S11"
2629 0.04642 "1" "0" "34" "S11"
2630 0.06878 "1" "0" "35" "S11"
2631 0.08289 "1" "0" "35" "S11"
2632 0.26647 "1" "0" "39" "S11"
2633 0.08280 "1" "0" "39" "S11"
2634 0.05837 "1" "0" "40" "S11"
2635 0.04737 "1" "0" "40" "S11"
2636 0.01350 "1" "0" "40" "S11"
2637 0.10856 "1" "0" "40" "S11"
2638 0.01971 "1" "0" "41" "S11"
2639 0.01810 "1" "0" "41" "S11"
2640 0.04450 "1" "0" "41" "S11"
2641 0.03054 "1" "0" "41" "S11"
2642 0.02094 "1" "0" "41" "S11"
2643 0.02531 "1" "0" "41" "S11"
2644 0.00306 "1" "0" "42" "S11"
2645 0.02205 "1" "0" "42" "S11"
2646 0.01133 "1" "0" "42" "S11"
2647 0.02160 "1" "0" "42" "S11"
2648 0.07243 "1" "0" "43" "S11"
2649 0.06807 "1" "0" "47" "S11"
2650 0.05209 "1" "0" "48" "S11"
2651 0.03843 "1" "0" "48" "S11"
2652 0.03205 "1" "0" "49" "S11"
2653 0.05403 "1" "0" "49" "S11"
2654 0.02374 "1" "0" "49" "S11"
2655 0.03945 "1" "0" "49" "S11"
2656 0.02622 "1" "0" "49" "S11"
2657 0.01749 "1" "0" "49" "S11"
2658 0.01899 "1" "0" "50" "S11"
2659 0.01720 "1" "0" "50" "S11"
2660 0.08905 "1" "0" "51" "S11"
2661 0.00320 "1" "0" "51" "S11"
2662 0.02106 "1" "0" "55" "S11"
2663 0.05067 "1" "0" "55" "S11"
2664 0.23496 "1" "0" "56" "S11"
2665 0.02480 "1" "0" "56" "S11"
2666 0.12866 "1" "0" "56" "S11"
2667 0.04196 "1" "0" "57" "S11"
2668 0.03242 "1" "0" "57" "S11"
2669 0.04621 "1" "0" "57" "S11"
2670 0.07995 "1" "0" "57" "S11"
2671 0.00855 "1" "0" "57" "S11"
2672 0.01267 "1" "0" "57" "S11"
2673 0.02805 "1" "0" "58" "S11"
2674 0.01091 "1" "0" "58" "S11"
2675 0.02819 "1" "0" "58" "S11"
2676 0.01853 "1" "0" "58" "S11"
2677 0.03229 "1" "0" "59" "S11"
2678 0.03030 "1" "0" "59" "S11"
2679 0.02739 "1" "0" "63" "S11"
2680 0.00901 "1" "0" "63" "S11"
2681 0.01049 "1" "0" "64" "S11"
2682 0.01323 "1" "0" "64" "S11"
2683 0.07257 "1" "1" "1" "S12"
2684 0.17649 "1" "1" "1" "S12"
2685 0.21987 "1" "1" "1" "S12"
2686 0.09341 "1" "1" "1" "S12"
2687 0.01556 "1" "1" "1" "S12"
2688 0.02263 "1" "1" "1" "S12"
2689 0.00928 "1" "1" "2" "S12"
2690 0.12901 "1" "1" "2" "S12"
2691 0.03048 "1" "1" "3" "S12"
2692 0.01790 "1" "1" "3" "S12"
2693 0.00343 "1" "1" "7" "S12"
2694 0.00223 "1" "1" "7" "S12"
2695 0.08746 "1" "1" "8" "S12"
2696 0.02030 "1" "1" "8" "S12"
2697 0.04803 "1" "1" "8" "S12"
2698 0.01608 "1" "1" "8" "S12"
2699 0.14330 "1" "1" "9" "S12"
2700 0.02721 "1" "1" "9" "S12"
2701 0.16706 "1" "1" "9" "S12"
2702 0.17882 "1" "1" "9" "S12"
2703 0.04515 "1" "1" "9" "S12"
2704 0.10032 "1" "1" "9" "S12"
2705 0.10880 "1" "1" "10" "S12"
2706 0.02033 "1" "1" "10" "S12"
2707 0.01800 "1" "1" "10" "S12"
2708 0.02247 "1" "1" "10" "S12"
2709 0.01429 "1" "1" "11" "S12"
2710 0.01057 "1" "1" "11" "S12"
2711 0.07738 "1" "1" "15" "S12"
2712 0.01803 "1" "1" "15" "S12"
2713 0.00472 "1" "1" "16" "S12"
2714 0.01504 "1" "1" "16" "S12"
2715 0.11694 "1" "1" "17" "S12"
2716 0.01441 "1" "1" "17" "S12"
2717 0.13717 "1" "1" "17" "S12"
2718 0.07886 "1" "1" "17" "S12"
2719 0.16914 "1" "1" "17" "S12"
2720 0.10999 "1" "1" "17" "S12"
2721 0.12782 "1" "1" "18" "S12"
2722 0.17622 "1" "1" "18" "S12"
2723 0.02817 "1" "1" "19" "S12"
2724 0.05354 "1" "1" "19" "S12"
2725 0.05936 "1" "1" "23" "S12"
2726 0.14517 "1" "1" "23" "S12"
2727 0.02873 "1" "1" "24" "S12"
2728 0.03125 "1" "1" "24" "S12"
2729 0.03350 "1" "1" "24" "S12"
2730 0.08210 "1" "1" "25" "S12"
2731 0.06161 "1" "1" "25" "S12"
2732 0.03976 "1" "1" "25" "S12"
2733 0.08980 "1" "1" "25" "S12"
2734 0.08311 "1" "1" "25" "S12"
2735 0.01488 "1" "1" "26" "S12"
2736 0.05655 "1" "1" "26" "S12"
2737 0.09207 "1" "1" "26" "S12"
2738 0.16286 "1" "1" "26" "S12"
2739 0.08067 "1" "1" "31" "S12"
2740 0.09582 "1" "1" "31" "S12"
2741 0.02119 "1" "1" "32" "S12"
2742 0.19177 "1" "1" "32" "S12"
2743 0.02945 "1" "1" "33" "S12"
2744 0.30626 "1" "1" "33" "S12"
2745 0.00193 "1" "1" "33" "S12"
2746 0.02008 "1" "1" "33" "S12"
2747 0.11488 "1" "1" "33" "S12"
2748 0.00633 "1" "1" "33" "S12"
2749 0.02857 "1" "1" "34" "S12"
2750 0.01212 "1" "1" "34" "S12"
2751 0.04311 "1" "1" "35" "S12"
2752 0.09271 "1" "1" "35" "S12"
2753 0.03077 "1" "1" "39" "S12"
2754 0.14369 "1" "1" "39" "S12"
2755 0.15970 "1" "1" "40" "S12"
2756 0.06135 "1" "1" "40" "S12"
2757 0.19768 "1" "1" "40" "S12"
2758 0.03399 "1" "1" "41" "S12"
2759 0.07405 "1" "1" "41" "S12"
2760 0.01900 "1" "1" "41" "S12"
2761 0.06415 "1" "1" "41" "S12"
2762 0.09785 "1" "1" "41" "S12"
2763 0.01168 "1" "1" "42" "S12"
2764 0.01075 "1" "1" "42" "S12"
2765 0.00417 "1" "1" "42" "S12"
2766 0.06359 "1" "1" "42" "S12"
2767 0.06240 "1" "1" "43" "S12"
2768 0.12585 "1" "1" "47" "S12"
2769 0.20991 "1" "1" "49" "S12"
2770 0.17101 "1" "1" "49" "S12"
2771 0.21415 "1" "1" "49" "S12"
2772 0.01439 "1" "1" "49" "S12"
2773 0.07285 "1" "1" "49" "S12"
2774 0.02038 "1" "1" "50" "S12"
2775 0.04207 "1" "1" "50" "S12"
2776 0.01399 "1" "1" "51" "S12"
2777 0.09402 "1" "1" "51" "S12"
2778 0.04584 "1" "1" "55" "S12"
2779 0.17618 "1" "1" "56" "S12"
2780 0.05586 "1" "1" "56" "S12"
2781 0.02683 "1" "1" "56" "S12"
2782 0.37109 "1" "1" "56" "S12"
2783 0.02641 "1" "1" "57" "S12"
2784 0.03184 "1" "1" "57" "S12"
2785 0.07230 "1" "1" "57" "S12"
2786 0.16108 "1" "1" "57" "S12"
2787 0.10508 "1" "1" "57" "S12"
2788 0.03019 "1" "1" "58" "S12"
2789 0.03369 "1" "1" "58" "S12"
2790 0.02314 "1" "1" "58" "S12"
2791 0.06417 "1" "1" "58" "S12"
2792 0.04760 "1" "1" "59" "S12"
2793 0.01977 "1" "1" "59" "S12"
2794 0.01900 "1" "1" "63" "S12"
2795 0.03767 "1" "1" "63" "S12"
2796 0.07503 "1" "1" "64" "S12"
2797 0.10136 "1" "1" "64" "S12"
2798 0.07242 "1" "0" "1" "S12"
2799 0.05990 "1" "0" "1" "S12"
2800 0.01269 "1" "0" "1" "S12"
2801 0.01991 "1" "0" "1" "S12"
2802 0.00738 "1" "0" "1" "S12"
2803 0.04667 "1" "0" "1" "S12"
2804 0.00632 "1" "0" "2" "S12"
2805 0.01793 "1" "0" "2" "S12"
2806 0.03180 "1" "0" "3" "S12"
2807 0.02596 "1" "0" "3" "S12"
2808 0.00413 "1" "0" "7" "S12"
2809 0.01305 "1" "0" "7" "S12"
2810 0.04060 "1" "0" "8" "S12"
2811 0.03121 "1" "0" "8" "S12"
2812 0.03085 "1" "0" "8" "S12"
2813 0.03863 "1" "0" "8" "S12"
2814 0.01029 "1" "0" "9" "S12"
2815 0.03301 "1" "0" "9" "S12"
2816 0.05814 "1" "0" "9" "S12"
2817 0.34085 "1" "0" "9" "S12"
2818 0.03635 "1" "0" "9" "S12"
2819 0.01209 "1" "0" "9" "S12"
2820 0.04594 "1" "0" "10" "S12"
2821 0.05100 "1" "0" "10" "S12"
2822 0.01143 "1" "0" "10" "S12"
2823 0.01387 "1" "0" "11" "S12"
2824 0.01530 "1" "0" "11" "S12"
2825 0.03715 "1" "0" "15" "S12"
2826 0.03684 "1" "0" "15" "S12"
2827 0.02228 "1" "0" "16" "S12"
2828 0.00554 "1" "0" "16" "S12"
2829 0.05235 "1" "0" "17" "S12"
2830 0.05201 "1" "0" "17" "S12"
2831 0.09454 "1" "0" "17" "S12"
2832 0.03424 "1" "0" "17" "S12"
2833 0.06341 "1" "0" "17" "S12"
2834 0.04428 "1" "0" "17" "S12"
2835 0.02967 "1" "0" "18" "S12"
2836 0.01567 "1" "0" "18" "S12"
2837 0.01878 "1" "0" "19" "S12"
2838 0.02023 "1" "0" "19" "S12"
2839 0.06539 "1" "0" "23" "S12"
2840 0.03485 "1" "0" "23" "S12"
2841 0.04930 "1" "0" "24" "S12"
2842 0.04428 "1" "0" "24" "S12"
2843 0.03492 "1" "0" "24" "S12"
2844 0.00693 "1" "0" "24" "S12"
2845 0.03397 "1" "0" "25" "S12"
2846 0.02839 "1" "0" "25" "S12"
2847 0.07173 "1" "0" "25" "S12"
2848 0.03884 "1" "0" "25" "S12"
2849 0.01394 "1" "0" "25" "S12"
2850 0.06168 "1" "0" "25" "S12"
2851 0.05064 "1" "0" "26" "S12"
2852 0.05517 "1" "0" "26" "S12"
2853 0.04389 "1" "0" "26" "S12"
2854 0.02492 "1" "0" "26" "S12"
2855 0.04424 "1" "0" "27" "S12"
2856 0.01431 "1" "0" "27" "S12"
2857 0.04354 "1" "0" "31" "S12"
2858 0.03123 "1" "0" "31" "S12"
2859 0.01012 "1" "0" "32" "S12"
2860 0.09095 "1" "0" "32" "S12"
2861 0.03663 "1" "0" "33" "S12"
2862 0.04232 "1" "0" "33" "S12"
2863 0.02972 "1" "0" "33" "S12"
2864 0.01137 "1" "0" "33" "S12"
2865 0.09409 "1" "0" "33" "S12"
2866 0.00671 "1" "0" "33" "S12"
2867 0.16408 "1" "0" "34" "S12"
2868 0.00973 "1" "0" "34" "S12"
2869 0.21860 "1" "0" "35" "S12"
2870 0.12839 "1" "0" "39" "S12"
2871 0.09205 "1" "0" "39" "S12"
2872 0.00662 "1" "0" "40" "S12"
2873 0.05402 "1" "0" "40" "S12"
2874 0.02115 "1" "0" "40" "S12"
2875 0.02026 "1" "0" "40" "S12"
2876 0.03718 "1" "0" "41" "S12"
2877 0.01475 "1" "0" "41" "S12"
2878 0.00921 "1" "0" "41" "S12"
2879 0.04532 "1" "0" "41" "S12"
2880 0.01279 "1" "0" "41" "S12"
2881 0.04076 "1" "0" "41" "S12"
2882 0.01326 "1" "0" "42" "S12"
2883 0.03966 "1" "0" "42" "S12"
2884 0.01967 "1" "0" "42" "S12"
2885 0.02921 "1" "0" "42" "S12"
2886 0.09562 "1" "0" "43" "S12"
2887 0.12101 "1" "0" "43" "S12"
2888 0.18690 "1" "0" "47" "S12"
2889 0.11204 "1" "0" "47" "S12"
2890 0.04518 "1" "0" "48" "S12"
2891 0.01663 "1" "0" "48" "S12"
2892 0.10572 "1" "0" "49" "S12"
2893 0.08929 "1" "0" "49" "S12"
2894 0.01359 "1" "0" "49" "S12"
2895 0.08780 "1" "0" "49" "S12"
2896 0.00618 "1" "0" "49" "S12"
2897 0.01780 "1" "0" "49" "S12"
2898 0.06047 "1" "0" "50" "S12"
2899 0.01310 "1" "0" "50" "S12"
2900 0.04084 "1" "0" "51" "S12"
2901 0.02402 "1" "0" "51" "S12"
2902 0.01462 "1" "0" "55" "S12"
2903 0.04336 "1" "0" "55" "S12"
2904 0.01509 "1" "0" "56" "S12"
2905 0.09343 "1" "0" "56" "S12"
2906 0.03370 "1" "0" "56" "S12"
2907 0.04622 "1" "0" "56" "S12"
2908 0.00426 "1" "0" "57" "S12"
2909 0.04296 "1" "0" "57" "S12"
2910 0.07151 "1" "0" "57" "S12"
2911 0.01630 "1" "0" "57" "S12"
2912 0.02061 "1" "0" "57" "S12"
2913 0.00472 "1" "0" "57" "S12"
2914 0.08704 "1" "0" "58" "S12"
2915 0.02832 "1" "0" "58" "S12"
2916 0.00677 "1" "0" "58" "S12"
2917 0.05745 "1" "0" "58" "S12"
2918 0.03686 "1" "0" "59" "S12"
2919 0.01182 "1" "0" "59" "S12"
2920 0.04496 "1" "0" "63" "S12"
2921 0.00817 "1" "0" "63" "S12"
2922 0.11223 "1" "0" "64" "S12"
2923 0.01389 "1" "0" "64" "S12"
2924 0.00305 "0" "0" "1" "S1"
2925 0.00926 "0" "0" "1" "S1"
2926 0.07214 "0" "0" "1" "S1"
2927 0.04244 "0" "0" "1" "S1"
2928 0.01015 "0" "0" "1" "S1"
2929 0.03233 "0" "0" "1" "S1"
2930 0.04696 "0" "0" "2" "S1"
2931 0.01207 "0" "0" "2" "S1"
2932 0.04329 "0" "0" "3" "S1"
2933 0.03796 "0" "0" "3" "S1"
2934 0.00903 "0" "0" "7" "S1"
2935 0.02382 "0" "0" "7" "S1"
2936 0.00487 "0" "0" "8" "S1"
2937 0.01073 "0" "0" "8" "S1"
2938 0.00827 "0" "0" "8" "S1"
2939 0.00706 "0" "0" "8" "S1"
2940 0.02679 "0" "0" "9" "S1"
2941 0.01982 "0" "0" "9" "S1"
2942 0.06059 "0" "0" "9" "S1"
2943 0.00338 "0" "0" "9" "S1"
2944 0.02859 "0" "0" "9" "S1"
2945 0.03820 "0" "0" "9" "S1"
2946 0.00441 "0" "0" "10" "S1"
2947 0.03690 "0" "0" "10" "S1"
2948 0.01182 "0" "0" "10" "S1"
2949 0.00316 "0" "0" "10" "S1"
2950 0.10074 "0" "0" "11" "S1"
2951 0.02107 "0" "0" "11" "S1"
2952 0.04899 "0" "0" "15" "S1"
2953 0.01323 "0" "0" "15" "S1"
2954 0.04331 "0" "0" "16" "S1"
2955 0.02235 "0" "0" "16" "S1"
2956 0.01154 "0" "0" "17" "S1"
2957 0.01720 "0" "0" "17" "S1"
2958 0.00370 "0" "0" "17" "S1"
2959 0.04174 "0" "0" "17" "S1"
2960 0.02322 "0" "0" "17" "S1"
2961 0.00726 "0" "0" "17" "S1"
2962 0.03079 "0" "0" "18" "S1"
2963 0.01409 "0" "0" "18" "S1"
2964 0.01577 "0" "0" "19" "S1"
2965 0.02861 "0" "0" "19" "S1"
2966 0.02837 "0" "0" "23" "S1"
2967 0.10770 "0" "0" "23" "S1"
2968 0.00129 "0" "0" "24" "S1"
2969 0.05676 "0" "0" "24" "S1"
2970 0.01113 "0" "0" "24" "S1"
2971 0.01530 "0" "0" "24" "S1"
2972 0.00718 "0" "0" "25" "S1"
2973 0.02590 "0" "0" "25" "S1"
2974 0.00704 "0" "0" "25" "S1"
2975 0.00744 "0" "0" "25" "S1"
2976 0.01840 "0" "0" "25" "S1"
2977 0.02393 "0" "0" "25" "S1"
2978 0.03537 "0" "0" "26" "S1"
2979 0.01377 "0" "0" "26" "S1"
2980 0.02893 "0" "0" "26" "S1"
2981 0.01712 "0" "0" "26" "S1"
2982 0.00695 "0" "0" "27" "S1"
2983 0.01811 "0" "0" "27" "S1"
2984 0.01344 "0" "0" "31" "S1"
2985 0.00913 "0" "0" "31" "S1"
2986 0.01873 "0" "0" "32" "S1"
2987 0.03122 "0" "0" "32" "S1"
2988 0.01028 "0" "0" "33" "S1"
2989 0.01078 "0" "0" "33" "S1"
2990 0.02739 "0" "0" "33" "S1"
2991 0.02348 "0" "0" "33" "S1"
2992 0.00124 "0" "0" "33" "S1"
2993 0.00224 "0" "0" "34" "S1"
2994 0.00720 "0" "0" "34" "S1"
2995 0.02217 "0" "0" "35" "S1"
2996 0.04220 "0" "0" "35" "S1"
2997 0.01432 "0" "0" "39" "S1"
2998 0.02323 "0" "0" "39" "S1"
2999 0.02182 "0" "0" "40" "S1"
3000 0.02059 "0" "0" "40" "S1"
3001 0.01818 "0" "0" "40" "S1"
3002 0.01086 "0" "0" "40" "S1"
3003 0.01805 "0" "0" "41" "S1"
3004 0.00416 "0" "0" "41" "S1"
3005 0.01931 "0" "0" "41" "S1"
3006 0.01448 "0" "0" "41" "S1"
3007 0.03262 "0" "0" "41" "S1"
3008 0.00672 "0" "0" "41" "S1"
3009 0.01054 "0" "0" "42" "S1"
3010 0.00785 "0" "0" "42" "S1"
3011 0.00863 "0" "0" "42" "S1"
3012 0.01144 "0" "0" "42" "S1"
3013 0.04880 "0" "0" "43" "S1"
3014 0.02949 "0" "0" "43" "S1"
3015 0.00953 "0" "0" "47" "S1"
3016 0.04065 "0" "0" "47" "S1"
3017 0.01983 "0" "0" "48" "S1"
3018 0.01553 "0" "0" "48" "S1"
3019 0.09558 "0" "0" "49" "S1"
3020 0.06201 "0" "0" "49" "S1"
3021 0.02990 "0" "0" "49" "S1"
3022 0.02221 "0" "0" "49" "S1"
3023 0.06180 "0" "0" "49" "S1"
3024 0.01893 "0" "0" "49" "S1"
3025 0.03823 "0" "0" "50" "S1"
3026 0.03194 "0" "0" "50" "S1"
3027 0.08247 "0" "0" "51" "S1"
3028 0.03569 "0" "0" "51" "S1"
3029 0.04007 "0" "0" "55" "S1"
3030 0.02334 "0" "0" "55" "S1"
3031 0.00800 "0" "0" "56" "S1"
3032 0.02087 "0" "0" "56" "S1"
3033 0.01012 "0" "0" "56" "S1"
3034 0.01958 "0" "0" "56" "S1"
3035 0.02506 "0" "0" "57" "S1"
3036 0.01333 "0" "0" "57" "S1"
3037 0.01774 "0" "0" "57" "S1"
3038 0.01307 "0" "0" "57" "S1"
3039 0.01596 "0" "0" "57" "S1"
3040 0.03188 "0" "0" "57" "S1"
3041 0.02524 "0" "0" "58" "S1"
3042 0.01009 "0" "0" "58" "S1"
3043 0.01174 "0" "0" "58" "S1"
3044 0.00651 "0" "0" "58" "S1"
3045 0.01522 "0" "0" "59" "S1"
3046 0.01434 "0" "0" "59" "S1"
3047 0.03151 "0" "0" "63" "S1"
3048 0.01964 "0" "0" "63" "S1"
3049 0.02622 "0" "0" "64" "S1"
3050 0.01406 "0" "0" "64" "S1"
3051 0.07472 "0" "1" "1" "S1"
3052 0.05230 "0" "1" "1" "S1"
3053 0.03464 "0" "1" "1" "S1"
3054 0.03299 "0" "1" "1" "S1"
3055 0.02807 "0" "1" "1" "S1"
3056 0.02923 "0" "1" "1" "S1"
3057 0.04078 "0" "1" "2" "S1"
3058 0.03253 "0" "1" "2" "S1"
3059 0.01324 "0" "1" "3" "S1"
3060 0.01715 "0" "1" "3" "S1"
3061 0.01819 "0" "1" "7" "S1"
3062 0.02550 "0" "1" "7" "S1"
3063 0.02094 "0" "1" "8" "S1"
3064 0.02875 "0" "1" "8" "S1"
3065 0.02303 "0" "1" "8" "S1"
3066 0.01769 "0" "1" "8" "S1"
3067 0.11689 "0" "1" "9" "S1"
3068 0.03895 "0" "1" "9" "S1"
3069 0.02778 "0" "1" "9" "S1"
3070 0.00588 "0" "1" "9" "S1"
3071 0.00370 "0" "1" "9" "S1"
3072 0.06471 "0" "1" "10" "S1"
3073 0.01483 "0" "1" "10" "S1"
3074 0.00921 "0" "1" "10" "S1"
3075 0.05154 "0" "1" "10" "S1"
3076 0.06125 "0" "1" "11" "S1"
3077 0.02435 "0" "1" "11" "S1"
3078 0.00611 "0" "1" "15" "S1"
3079 0.04998 "0" "1" "15" "S1"
3080 0.03028 "0" "1" "16" "S1"
3081 0.06055 "0" "1" "17" "S1"
3082 0.08620 "0" "1" "17" "S1"
3083 0.07426 "0" "1" "17" "S1"
3084 0.01906 "0" "1" "17" "S1"
3085 0.06548 "0" "1" "17" "S1"
3086 0.09978 "0" "1" "17" "S1"
3087 0.03882 "0" "1" "19" "S1"
3088 0.03859 "0" "1" "19" "S1"
3089 0.06045 "0" "1" "23" "S1"
3090 0.01002 "0" "1" "23" "S1"
3091 0.00754 "0" "1" "24" "S1"
3092 0.00748 "0" "1" "24" "S1"
3093 0.04568 "0" "1" "24" "S1"
3094 0.00974 "0" "1" "24" "S1"
3095 0.01468 "0" "1" "25" "S1"
3096 0.06198 "0" "1" "25" "S1"
3097 0.03172 "0" "1" "25" "S1"
3098 0.09115 "0" "1" "25" "S1"
3099 0.02408 "0" "1" "25" "S1"
3100 0.00706 "0" "1" "25" "S1"
3101 0.22805 "0" "1" "26" "S1"
3102 0.02913 "0" "1" "26" "S1"
3103 0.06159 "0" "1" "26" "S1"
3104 0.09859 "0" "1" "26" "S1"
3105 0.01623 "0" "1" "31" "S1"
3106 0.09115 "0" "1" "31" "S1"
3107 0.02483 "0" "1" "32" "S1"
3108 0.00731 "0" "1" "32" "S1"
3109 0.00210 "0" "1" "33" "S1"
3110 0.02839 "0" "1" "33" "S1"
3111 0.01006 "0" "1" "33" "S1"
3112 0.01261 "0" "1" "33" "S1"
3113 0.01412 "0" "1" "33" "S1"
3114 0.01606 "0" "1" "33" "S1"
3115 0.04501 "0" "1" "34" "S1"
3116 0.02470 "0" "1" "34" "S1"
3117 0.04777 "0" "1" "35" "S1"
3118 0.04522 "0" "1" "35" "S1"
3119 0.05364 "0" "1" "39" "S1"
3120 0.10559 "0" "1" "39" "S1"
3121 0.02734 "0" "1" "40" "S1"
3122 0.00783 "0" "1" "40" "S1"
3123 0.01652 "0" "1" "40" "S1"
3124 0.04368 "0" "1" "40" "S1"
3125 0.02959 "0" "1" "41" "S1"
3126 0.00998 "0" "1" "41" "S1"
3127 0.03521 "0" "1" "41" "S1"
3128 0.04633 "0" "1" "41" "S1"
3129 0.00475 "0" "1" "41" "S1"
3130 0.00415 "0" "1" "41" "S1"
3131 0.02142 "0" "1" "42" "S1"
3132 0.01263 "0" "1" "42" "S1"
3133 0.01007 "0" "1" "42" "S1"
3134 0.01426 "0" "1" "42" "S1"
3135 0.01148 "0" "1" "43" "S1"
3136 0.03233 "0" "1" "43" "S1"
3137 0.02022 "0" "1" "48" "S1"
3138 0.04513 "0" "1" "48" "S1"
3139 0.28846 "0" "1" "49" "S1"
3140 0.00594 "0" "1" "49" "S1"
3141 0.00430 "0" "1" "49" "S1"
3142 0.02587 "0" "1" "49" "S1"
3143 0.01760 "0" "1" "49" "S1"
3144 0.03436 "0" "1" "49" "S1"
3145 0.01051 "0" "1" "50" "S1"
3146 0.02962 "0" "1" "50" "S1"
3147 0.03196 "0" "1" "51" "S1"
3148 0.04907 "0" "1" "51" "S1"
3149 0.01982 "0" "1" "55" "S1"
3150 0.01868 "0" "1" "55" "S1"
3151 0.01114 "0" "1" "56" "S1"
3152 0.09301 "0" "1" "56" "S1"
3153 0.00880 "0" "1" "56" "S1"
3154 0.05340 "0" "1" "57" "S1"
3155 0.16839 "0" "1" "57" "S1"
3156 0.05924 "0" "1" "57" "S1"
3157 0.03951 "0" "1" "57" "S1"
3158 0.02810 "0" "1" "57" "S1"
3159 0.08015 "0" "1" "57" "S1"
3160 0.01274 "0" "1" "58" "S1"
3161 0.01747 "0" "1" "58" "S1"
3162 0.00234 "0" "1" "58" "S1"
3163 0.02343 "0" "1" "58" "S1"
3164 0.00541 "0" "1" "59" "S1"
3165 0.05470 "0" "1" "59" "S1"
3166 0.01690 "0" "1" "63" "S1"
3167 0.00965 "0" "1" "63" "S1"
3168 0.07547 "0" "1" "64" "S1"
3169 0.05235 "0" "1" "64" "S1"
3170 0.01829 "0" "0" "1" "S2"
3171 0.01879 "0" "0" "1" "S2"
3172 0.04167 "0" "0" "1" "S2"
3173 0.02324 "0" "0" "1" "S2"
3174 0.02702 "0" "0" "1" "S2"
3175 0.03344 "0" "0" "1" "S2"
3176 0.02781 "0" "0" "2" "S2"
3177 0.02226 "0" "0" "2" "S2"
3178 0.05566 "0" "0" "3" "S2"
3179 0.02884 "0" "0" "3" "S2"
3180 0.04063 "0" "0" "7" "S2"
3181 0.03642 "0" "0" "7" "S2"
3182 0.00859 "0" "0" "8" "S2"
3183 0.06461 "0" "0" "8" "S2"
3184 0.01645 "0" "0" "8" "S2"
3185 0.03522 "0" "0" "8" "S2"
3186 0.01476 "0" "0" "9" "S2"
3187 0.03640 "0" "0" "9" "S2"
3188 0.04592 "0" "0" "9" "S2"
3189 0.04522 "0" "0" "9" "S2"
3190 0.04574 "0" "0" "9" "S2"
3191 0.03422 "0" "0" "9" "S2"
3192 0.03317 "0" "0" "10" "S2"
3193 0.01421 "0" "0" "10" "S2"
3194 0.02820 "0" "0" "10" "S2"
3195 0.01018 "0" "0" "10" "S2"
3196 0.02273 "0" "0" "11" "S2"
3197 0.02151 "0" "0" "11" "S2"
3198 0.01867 "0" "0" "15" "S2"
3199 0.01734 "0" "0" "15" "S2"
3200 0.01670 "0" "0" "16" "S2"
3201 0.01935 "0" "0" "16" "S2"
3202 0.06704 "0" "0" "17" "S2"
3203 0.02639 "0" "0" "17" "S2"
3204 0.06829 "0" "0" "17" "S2"
3205 0.04718 "0" "0" "17" "S2"
3206 0.02310 "0" "0" "17" "S2"
3207 0.05075 "0" "0" "17" "S2"
3208 0.12912 "0" "0" "18" "S2"
3209 0.02053 "0" "0" "18" "S2"
3210 0.01367 "0" "0" "19" "S2"
3211 0.03190 "0" "0" "19" "S2"
3212 0.11696 "0" "0" "23" "S2"
3213 0.03464 "0" "0" "23" "S2"
3214 0.02100 "0" "0" "24" "S2"
3215 0.02718 "0" "0" "24" "S2"
